,timestamp,tag,duration,nvidia_gpu_0,GPU Count,nvidia_gpu_1,nvidia_gpu_2,nvidia_gpu_3,nvidia_gpu_4,nvidia_gpu_5,nvidia_gpu_6,nvidia_gpu_7,Total GPU Energy (J),Token Rate (tokens/s),Event,Model
22,1705170033.6762538,pipeline load,15.269853830337524,868920,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.9200000000001,13.097702323950747,Pipeline load,Llama2-7b
23,1705170048.9461076,inference,6.072822570800781,841250,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.25,32.93361491600888,Inference,Llama2-7b
24,1705170061.1935663,tokenizer,0.2514553070068359,15935,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.935,795.3699700383056,Tokenizer,Llama2-7b
25,1705170061.4450216,pipeline load,12.44924020767212,713806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.806,16.065237449330088,Pipeline load,Llama2-7b
26,1705170073.8942618,inference,6.179211139678955,854184,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.184,32.366591054920825,Inference,Llama2-7b
27,1705170085.6618369,tokenizer,0.2162575721740722,15923,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.923,924.8231078771845,Tokenizer,Llama2-7b
28,1705170085.8780944,pipeline load,14.637428283691406,829749,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.749,13.663602384500434,Pipeline load,Llama2-7b
29,1705170100.5155227,inference,6.063175201416016,831530,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.53,32.986016955817355,Inference,Llama2-7b
30,1705170112.5488944,tokenizer,0.302607774734497,15934,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.934000000000001,660.9215515876175,Tokenizer,Llama2-7b
31,1705170112.8515022,pipeline load,13.00522804260254,736345,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.345,15.378430839108686,Pipeline load,Llama2-7b
32,1705170125.8567302,inference,6.008305072784424,839319,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.3190000000001,33.28725781683954,Inference,Llama2-7b
33,1705170137.1927664,tokenizer,0.2253787517547607,10617,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.617,887.3951002161205,Tokenizer,Llama2-7b
34,1705170137.4181452,pipeline load,12.124654293060305,702773,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.773,16.495315673822756,Pipeline load,Llama2-7b
35,1705170149.5427997,inference,6.039695978164673,842668,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.668,33.11424957863119,Inference,Llama2-7b
36,1705170160.608583,tokenizer,0.1899106502532959,10618,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.618,1053.1268242894607,Tokenizer,Llama2-7b
37,1705170160.7984936,pipeline load,14.508015632629396,823650,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.65,13.785482802361201,Pipeline load,Llama2-7b
38,1705170175.3065093,inference,6.228875160217285,844714,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.714,32.108525994767774,Inference,Llama2-7b
39,1705170187.122875,tokenizer,0.2214000225067138,10610,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,903.3422749265309,Tokenizer,Llama2-7b
40,1705170187.344275,pipeline load,14.457919120788574,823873,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.873,13.833249330633373,Pipeline load,Llama2-7b
41,1705170201.802194,inference,6.042796850204468,833014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.014,33.097256942078516,Inference,Llama2-7b
42,1705170213.7225971,tokenizer,0.2342369556427002,15921,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.921000000000001,853.8362337029155,Tokenizer,Llama2-7b
43,1705170213.956834,pipeline load,12.260942935943604,707662,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.662,16.31195912458653,Pipeline load,Llama2-7b
44,1705170226.217777,inference,6.0937440395355225,835638,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.638,32.8205449231905,Inference,Llama2-7b
45,1705170238.0323737,tokenizer,0.1903858184814453,10562,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.562,1050.4984120941322,Tokenizer,Llama2-7b
46,1705170238.2227595,pipeline load,12.115787744522097,701778,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.778,16.507387238640415,Pipeline load,Llama2-7b
47,1705170250.3385472,inference,6.379494905471802,860388,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.388,31.350444347632692,Inference,Llama2-7b
48,1705170262.4083529,tokenizer,0.2905378341674804,10581,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.581,688.3785052404228,Tokenizer,Llama2-7b
49,1705170262.6988907,pipeline load,12.427481651306152,717962,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.962,16.093365141197342,Pipeline load,Llama2-7b
50,1705170275.1263723,inference,6.056000232696533,829707,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.707,33.02509780633656,Inference,Llama2-7b
51,1705170286.8627586,tokenizer,0.2512893676757812,10602,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.602,795.8951938549353,Tokenizer,Llama2-7b
52,1705170287.114048,pipeline load,14.840953826904297,845081,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.081,13.476222777368372,Pipeline load,Llama2-7b
53,1705170301.9550018,inference,6.016508102416992,839335,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.335,33.241873291860884,Inference,Llama2-7b
54,1705170313.6812346,tokenizer,0.1704461574554443,5311,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.311,1173.3910754326114,Tokenizer,Llama2-7b
55,1705170313.8516808,pipeline load,12.192121267318726,708898,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.898,16.4040363128691,Pipeline load,Llama2-7b
56,1705170326.043802,inference,6.21671199798584,843926,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.926,32.17134717915165,Inference,Llama2-7b
57,1705170337.6430533,tokenizer,0.1972510814666748,10627,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.627,1013.9361392235998,Tokenizer,Llama2-7b
58,1705170337.8403044,pipeline load,12.49678635597229,720298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.298,16.004114522164237,Pipeline load,Llama2-7b
59,1705170350.3370907,inference,6.040670871734619,831383,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.383,33.10890532636628,Inference,Llama2-7b
60,1705170361.3848646,tokenizer,0.183833360671997,10623,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.623000000000001,1087.941814635311,Tokenizer,Llama2-7b
61,1705170361.568698,pipeline load,15.785266399383543,899342,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.342,12.670042743644196,Pipeline load,Llama2-7b
62,1705170377.3539643,inference,6.007434368133545,839369,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.369,33.292082400583624,Inference,Llama2-7b
63,1705170389.2242894,tokenizer,0.3394515514373779,15931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.931000000000001,589.1857001481287,Tokenizer,Llama2-7b
64,1705170389.563741,pipeline load,13.856817722320557,801188,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.188,14.43332834477862,Pipeline load,Llama2-7b
65,1705170403.4205587,inference,6.0718300342559814,846765,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.765,32.93899843566804,Inference,Llama2-7b
66,1705170417.4727538,tokenizer,0.2893593311309814,15894,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.894,691.182134055556,Tokenizer,Llama2-7b
67,1705170417.762113,pipeline load,14.504667282104492,835282,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.282,13.788665131723164,Pipeline load,Llama2-7b
68,1705170432.2667804,inference,5.735486745834351,799147,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.147,34.8706236912253,Inference,Llama2-7b
69,1705170444.2621984,tokenizer,0.2620015144348144,10593,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.593,763.3543662197408,Tokenizer,Llama2-7b
70,1705170444.5242,pipeline load,12.90398383140564,746699,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.6990000000001,15.499089476014468,Pipeline load,Llama2-7b
71,1705170457.4281838,inference,6.071014642715454,838901,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.9010000000001,32.94342243762793,Inference,Llama2-7b
72,1705170468.5190208,tokenizer,0.1784076690673828,10582,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.582,1121.0280423789516,Tokenizer,Llama2-7b
73,1705170468.6974285,pipeline load,15.783264875411987,898582,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.582,12.671649470419183,Pipeline load,Llama2-7b
74,1705170484.480693,inference,6.045964241027832,837800,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.8000000000001,33.07991778098896,Inference,Llama2-7b
75,1705170496.5944655,tokenizer,0.245152473449707,10612,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.612,815.8188134333875,Tokenizer,Llama2-7b
76,1705170496.839618,pipeline load,14.240058660507202,824248,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.248,14.044885963473721,Pipeline load,Llama2-7b
77,1705170511.0796766,inference,6.130695104598999,843888,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843.888,32.622728187863736,Inference,Llama2-7b
78,1705170522.479807,tokenizer,0.320432186126709,21231,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.231,624.1570249778645,Tokenizer,Llama2-7b
79,1705170522.8002388,pipeline load,16.558096885681152,939081,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.081,12.0786827967502,Pipeline load,Llama2-7b
80,1705170539.3583355,inference,6.054694652557373,859859,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.859,33.03221904270999,Inference,Llama2-7b
81,1705170549.5805757,tokenizer,0.3052239418029785,15925,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.925,655.2565923190247,Tokenizer,Llama2-7b
82,1705170549.8857996,pipeline load,14.158923864364624,818014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.014,14.12536728891966,Pipeline load,Llama2-7b
83,1705170564.0447235,inference,6.052335023880005,842691,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.691,33.045097340263375,Inference,Llama2-7b
0,1705172538.8173192,tokenizer,0.3837890625,23441,2,21127.0,0.0,0.0,0.0,0.0,0.0,0.0,44.568,521.1195928753181,Tokenizer,Llama2-7b
1,1705172539.2011082,pipeline load,15.919413805007936,934066,2,903065.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.131,12.563276666448855,Pipeline load,Llama2-7b
2,1705172555.120522,inference,8.428146362304688,728970,2,684392.0,0.0,0.0,0.0,0.0,0.0,0.0,1413.362,23.730010301495255,Inference,Llama2-7b
3,1705172571.5471916,tokenizer,0.2729594707489013,18686,2,10554.0,0.0,0.0,0.0,0.0,0.0,0.0,29.240000000000002,732.7095097718093,Tokenizer,Llama2-7b
4,1705172571.820151,pipeline load,16.31663203239441,1034426,2,923817.0,0.0,0.0,0.0,0.0,0.0,0.0,1958.243,12.25743153384398,Pipeline load,Llama2-7b
5,1705172588.1367831,inference,8.196697473526001,699228,2,666589.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.817,24.400070961014173,Inference,Llama2-7b
6,1705172605.0466268,tokenizer,0.2965588569641113,26166,2,15835.0,0.0,0.0,0.0,0.0,0.0,0.0,42.001,674.4023835518203,Tokenizer,Llama2-7b
7,1705172605.3431857,pipeline load,13.965636014938354,1105011,2,797923.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.934,14.320865858602488,Pipeline load,Llama2-7b
8,1705172619.3088217,inference,8.659974813461304,1059479,2,696532.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.011,23.094755389948073,Inference,Llama2-7b
9,1705172635.041403,tokenizer,0.2237827777862548,13390,2,10550.0,0.0,0.0,0.0,0.0,0.0,0.0,23.94,893.7238244089953,Tokenizer,Llama2-7b
10,1705172635.2651858,pipeline load,13.305132150650024,870862,2,764259.0,0.0,0.0,0.0,0.0,0.0,0.0,1635.121,15.031793576753687,Pipeline load,Llama2-7b
11,1705172648.570318,inference,8.167116403579712,708013,2,664390.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.403,24.488447343830977,Inference,Llama2-7b
12,1705172662.5377538,tokenizer,0.4147272109985351,23528,2,21143.0,0.0,0.0,0.0,0.0,0.0,0.0,44.671,482.2447013265943,Tokenizer,Llama2-7b
13,1705172662.952481,pipeline load,13.294613599777222,783604,2,759581.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.185,15.043686565162858,Pipeline load,Llama2-7b
14,1705172676.2470946,inference,8.105356931686401,645403,2,666789.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.192,24.675039197612236,Inference,Llama2-7b
15,1705172689.3375018,tokenizer,0.2169938087463379,11767,2,10571.0,0.0,0.0,0.0,0.0,0.0,0.0,22.338,921.6852828911659,Tokenizer,Llama2-7b
16,1705172689.5544956,pipeline load,13.509596586227415,788318,2,776744.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.0620000000001,14.80429106253945,Pipeline load,Llama2-7b
17,1705172703.0640922,inference,8.150454759597778,645738,2,667304.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.042,24.538508083182087,Inference,Llama2-7b
18,1705172716.401935,tokenizer,0.1662611961364746,11757,2,10619.0,0.0,0.0,0.0,0.0,0.0,0.0,22.376,1202.9265074926507,Tokenizer,Llama2-7b
19,1705172716.5681963,pipeline load,13.158669471740724,770212,2,752654.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.866,15.199105078937935,Pipeline load,Llama2-7b
20,1705172729.726866,inference,8.052014827728271,645212,2,661511.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.723,24.838503688700527,Inference,Llama2-7b
21,1705172743.4926517,tokenizer,0.2466957569122314,11772,2,10586.0,0.0,0.0,0.0,0.0,0.0,0.0,22.358,810.7152003881256,Tokenizer,Llama2-7b
22,1705172743.7393477,pipeline load,13.442797660827637,788200,2,760817.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.017,14.87785541716519,Pipeline load,Llama2-7b
23,1705172757.182145,inference,8.075538873672485,643990,2,659561.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.551,24.766149123748406,Inference,Llama2-7b
24,1705172770.895106,tokenizer,0.2692327499389648,17653,2,15912.0,0.0,0.0,0.0,0.0,0.0,0.0,33.565,742.8516777596341,Tokenizer,Llama2-7b
25,1705172771.1643388,pipeline load,11.900973320007324,694779,2,677034.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.813,16.8053481528078,Pipeline load,Llama2-7b
26,1705172783.065312,inference,8.105892896652222,655448,2,667502.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.95,24.67340767389131,Inference,Llama2-7b
27,1705172796.3175125,tokenizer,0.2154614925384521,11754,2,10629.0,0.0,0.0,0.0,0.0,0.0,0.0,22.383,928.2401121597504,Tokenizer,Llama2-7b
28,1705172796.5329738,pipeline load,13.049437999725342,765648,2,748505.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.153,15.32633052888634,Pipeline load,Llama2-7b
29,1705172809.5824118,inference,8.196745157241821,658317,2,674653.0,0.0,0.0,0.0,0.0,0.0,0.0,1332.97,24.39992901612905,Inference,Llama2-7b
30,1705172822.9446557,tokenizer,0.2271795272827148,11759,2,10617.0,0.0,0.0,0.0,0.0,0.0,0.0,22.376,880.3610184077411,Tokenizer,Llama2-7b
31,1705172823.1718352,pipeline load,13.12918758392334,771353,2,754016.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.3690000000001,15.233235013330113,Pipeline load,Llama2-7b
32,1705172836.3010228,inference,8.067893028259277,647438,2,658866.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.304,24.789619706094673,Inference,Llama2-7b
33,1705172850.166684,tokenizer,0.2245142459869384,11763,2,10597.0,0.0,0.0,0.0,0.0,0.0,0.0,22.36,890.8120690552324,Tokenizer,Llama2-7b
34,1705172850.3911982,pipeline load,13.175321578979492,770456,2,752545.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.001,15.17989513964419,Pipeline load,Llama2-7b
35,1705172863.5665195,inference,8.105769395828247,649968,2,668598.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.566,24.673783601953065,Inference,Llama2-7b
36,1705172876.7675135,tokenizer,0.2349231243133545,17646,2,15921.0,0.0,0.0,0.0,0.0,0.0,0.0,33.567,851.342329898644,Tokenizer,Llama2-7b
37,1705172877.0024366,pipeline load,11.473799705505373,670343,2,655215.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.558,17.431017198603854,Pipeline load,Llama2-7b
38,1705172888.4762363,inference,7.980629205703735,637585,2,654122.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.707,25.060680661251684,Inference,Llama2-7b
39,1705172901.6391375,tokenizer,0.3428866863250732,17653,2,15854.0,0.0,0.0,0.0,0.0,0.0,0.0,33.507,583.2830727361351,Tokenizer,Llama2-7b
40,1705172901.9820242,pipeline load,6.792042255401611,400641,2,387042.0,0.0,0.0,0.0,0.0,0.0,0.0,787.683,29.44622434304541,Pipeline load,Llama2-7b
41,1705172908.7740664,inference,8.068804502487183,643682,2,661922.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.604,24.786819402843463,Inference,Llama2-7b
42,1705172922.0312836,tokenizer,0.2071161270141601,11757,2,10584.0,0.0,0.0,0.0,0.0,0.0,0.0,22.341,965.6418497354695,Tokenizer,Llama2-7b
43,1705172922.2383995,pipeline load,15.479167699813845,905227,2,874138.0,0.0,0.0,0.0,0.0,0.0,0.0,1779.365,12.920591331432195,Pipeline load,Llama2-7b
44,1705172937.7175674,inference,8.24957013130188,654428,2,673597.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.025,24.243687466953823,Inference,Llama2-7b
45,1705172951.464574,tokenizer,0.2226827144622802,17633,2,10574.0,0.0,0.0,0.0,0.0,0.0,0.0,28.207,898.1388631037081,Tokenizer,Llama2-7b
46,1705172951.6872566,pipeline load,13.304927349090576,776211,2,757814.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.025,15.032024959810885,Pipeline load,Llama2-7b
47,1705172964.992184,inference,8.422316312789917,661728,2,677430.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.1580000000001,23.74643655882231,Inference,Llama2-7b
48,1705172978.974136,tokenizer,0.2968969345092773,17640,2,15855.0,0.0,0.0,0.0,0.0,0.0,0.0,33.495,673.6344392729003,Tokenizer,Llama2-7b
49,1705172979.2710328,pipeline load,15.73608136177063,984773,2,889723.0,0.0,0.0,0.0,0.0,0.0,0.0,1874.496,12.709644504373351,Pipeline load,Llama2-7b
50,1705172995.0071142,inference,8.386092901229858,711248,2,678950.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.198,23.84900839468033,Inference,Llama2-7b
51,1705173009.9996214,tokenizer,0.2480158805847168,13446,2,10573.0,0.0,0.0,0.0,0.0,0.0,0.0,24.019000000000002,806.3999753906257,Tokenizer,Llama2-7b
52,1705173010.2476373,pipeline load,15.68155813217163,1177964,2,884521.0,0.0,0.0,0.0,0.0,0.0,0.0,2062.485,12.753834683665033,Pipeline load,Llama2-7b
53,1705173025.9291954,inference,8.428199052810669,1059458,2,683134.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.592,23.729861948775785,Inference,Llama2-7b
54,1705173040.2526867,tokenizer,0.2793793678283691,22925,2,15869.0,0.0,0.0,0.0,0.0,0.0,0.0,38.794000000000004,715.8724767494851,Tokenizer,Llama2-7b
55,1705173040.532066,pipeline load,13.014917850494385,957826,2,741413.0,0.0,0.0,0.0,0.0,0.0,0.0,1699.239,15.366981359194886,Pipeline load,Llama2-7b
56,1705173053.546984,inference,8.636778116226196,751942,2,694061.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.003,23.156783387112085,Inference,Llama2-7b
57,1705173068.151785,tokenizer,0.2247383594512939,20224,2,15850.0,0.0,0.0,0.0,0.0,0.0,0.0,36.074,889.9237339291192,Tokenizer,Llama2-7b
58,1705173068.3765233,pipeline load,13.05182433128357,795494,2,747133.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.627,15.323528337768487,Pipeline load,Llama2-7b
59,1705173081.4283476,inference,8.246314287185669,658130,2,672645.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.775,24.253259460507017,Inference,Llama2-7b
60,1705173095.47965,tokenizer,0.2243406772613525,11759,2,10593.0,0.0,0.0,0.0,0.0,0.0,0.0,22.352,891.501275834181,Tokenizer,Llama2-7b
61,1705173095.7039907,pipeline load,15.810789346694946,929184,2,895368.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.5520000000001,12.64958982214304,Pipeline load,Llama2-7b
62,1705173111.51478,inference,4.742471218109131,361358,2,368053.0,0.0,0.0,0.0,0.0,0.0,0.0,729.4110000000001,42.17210622940627,Inference,Llama2-7b
63,1705173121.1439116,tokenizer,0.2932462692260742,17629,2,10561.0,0.0,0.0,0.0,0.0,0.0,0.0,28.19,682.0206119853915,Tokenizer,Llama2-7b
64,1705173121.437158,pipeline load,11.72990894317627,682163,2,670927.0,0.0,0.0,0.0,0.0,0.0,0.0,1353.09,17.050430738113064,Pipeline load,Llama2-7b
65,1705173133.1670668,inference,8.288146018981934,662541,2,679435.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.976,24.130848991071083,Inference,Llama2-7b
66,1705173146.423909,tokenizer,0.176429271697998,11763,2,10586.0,0.0,0.0,0.0,0.0,0.0,0.0,22.349,1133.598739456053,Tokenizer,Llama2-7b
67,1705173146.6003382,pipeline load,13.539750576019289,793564,2,768001.0,0.0,0.0,0.0,0.0,0.0,0.0,1561.565,14.771320850934048,Pipeline load,Llama2-7b
68,1705173160.1400888,inference,8.112972497940063,645195,2,667994.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.189,24.651876984764993,Inference,Llama2-7b
69,1705173173.5679307,tokenizer,0.1833899021148681,11759,2,10580.0,0.0,0.0,0.0,0.0,0.0,0.0,22.339000000000002,1090.5725871140276,Tokenizer,Llama2-7b
70,1705173173.7513206,pipeline load,9.851372957229614,576602,2,554289.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.891,20.301738739190284,Pipeline load,Llama2-7b
71,1705173183.6026936,inference,8.000109672546387,646294,2,652670.0,0.0,0.0,0.0,0.0,0.0,0.0,1298.964,24.99965727799094,Inference,Llama2-7b
72,1705173196.6485193,tokenizer,0.2399187088012695,11767,2,10577.0,0.0,0.0,0.0,0.0,0.0,0.0,22.344,833.6156900780292,Tokenizer,Llama2-7b
73,1705173196.888438,pipeline load,11.544861793518066,676146,2,660881.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.027,17.323724058116593,Pipeline load,Llama2-7b
74,1705173208.4332998,inference,8.123210191726685,650991,2,668530.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.521,24.620808187838808,Inference,Llama2-7b
75,1705173221.7777183,tokenizer,0.1980769634246826,11734,2,5290.0,0.0,0.0,0.0,0.0,0.0,0.0,17.024,1009.708532189048,Tokenizer,Llama2-7b
76,1705173221.9757953,pipeline load,13.052783489227297,763904,2,747061.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.965,15.322402318636763,Pipeline load,Llama2-7b
77,1705173235.0285788,inference,8.097233295440674,640991,2,666752.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.743,24.699794695629485,Inference,Llama2-7b
