timestamp;tag;duration;nvidia_gpu_0;nvidia_gpu_1;nvidia_gpu_2;nvidia_gpu_3;nvidia_gpu_4;nvidia_gpu_5;nvidia_gpu_6;nvidia_gpu_7
1705184120.365358;inference;12.325833082199097;748193;766196;768379;803336;870450;837562;823022;720734
1705184139.564553;tokenizer;0.23975205421447754;15272;10601;10585;11261;12105;17157;10831;10644
1705184139.804305;model load;12.739300012588501;699500;724093;723407;750855;811063;761382;724268;709027
1705184152.543605;pipeline load;0.017631053924560547;5594;0;0;6085;0;6289;0;0
1705184152.5612361;inference;12.410603046417236;746804;770676;782413;810707;879347;836902;829002;726503
1705184171.229051;tokenizer;0.175339937210083;10188;5308;5296;11246;12078;11440;5432;5320
1705184171.404391;model load;14.974006414413452;827398;850367;851054;890268;955991;906214;854979;838119
1705184186.3783975;pipeline load;0.019613265991210938;0;0;5809;0;0;0;5990;0
1705184186.3980107;inference;12.377625703811646;746582;776954;775788;810073;871990;837545;822518;732406
1705184205.2406745;tokenizer;0.2508242130279541;10187;10605;15861;11243;18134;11439;16281;10652
1705184205.4914987;model load;12.771036148071289;704016;723198;723288;756863;810665;767032;718374;708112
1705184218.2625349;pipeline load;0.0204010009765625;0;5789;0;0;0;0;6038;5909
1705184218.2829359;inference;12.425922393798828;752477;771991;775373;815756;877507;842127;823354;726458
1705184237.0785465;tokenizer;0.29022669792175293;15279;15897;15876;16865;18162;17154;16306;10636
1705184237.3687732;model load;14.89292025566101;827632;845040;846050;884687;950053;899588;850025;838196
1705184252.2616935;pipeline load;0.018798828125;0;5772;0;0;0;6279;0;0
1705184252.2804923;inference;12.132395505905151;730301;753609;764333;799484;858648;818507;809961;714498
1705184270.822689;tokenizer;0.2013697624206543;10195;10600;10596;11211;12113;11419;10852;10656
1705184271.0240588;model load;12.885024070739746;710023;729385;729165;762392;823961;772995;735429;719675
1705184283.909083;pipeline load;0.019170522689819336;0;0;5871;0;0;6285;0;0
1705184283.9282534;inference;12.11418628692627;736739;759274;758946;793429;853455;818381;804274;708544
1705184302.2008414;tokenizer;0.33321261405944824;20379;15893;21167;16784;18164;22855;16284;15946
1705184302.534054;model load;20.152215719223022;1113551;1150392;1147394;1201283;1291642;1225741;1158504;1145947
1705184322.6862698;pipeline load;0.020319700241088867;0;0;5819;6101;6569;0;0;0
1705184322.7065895;inference;12.14263367652893;735904;759568;757755;792063;851665;823681;809110;714989
1705184341.6498864;tokenizer;0.28678178787231445;15246;15924;15876;16792;18149;17184;16245;15962
1705184341.9366682;model load;12.84098505973816;704302;729025;728598;756504;810892;767502;724394;714085
1705184354.7776532;pipeline load;0.01740884780883789;0;0;0;0;6581;6295;5975;0
1705184354.795062;inference;12.220949172973633;742279;766366;763682;804202;857533;824724;810964;720510
1705184373.38019;tokenizer;0.31450343132019043;15277;15897;15851;16826;18175;17145;16289;15950
1705184373.6946933;model load;12.390026807785034;688373;700853;700822;738609;786714;744452;702634;687098
1705184386.0847201;pipeline load;0.017535686492919922;0;0;0;0;0;0;0;0
1705184386.1022558;inference;12.069929599761963;730725;753549;764976;792752;851474;818853;801551;714918
1705184404.543834;tokenizer;0.2628617286682129;15281;10604;10589;16808;18199;11439;10842;10646
1705184404.8066957;model load;18.22292470932007;1003541;1037683;1038809;1081883;1163169;1103255;1042074;1029583
1705184423.0296204;pipeline load;0.019357919692993164;0;0;0;0;0;6309;0;0
1705184423.0489783;inference;12.070843935012817;729823;754462;756837;791920;852138;818312;808742;708865
1705184441.5054038;tokenizer;0.24605226516723633;10188;15908;10575;11230;12090;17154;10824;10643
1705184441.751456;model load;12.881108522415161;714686;728033;727857;760825;822711;772684;734262;713718
1705184454.6325645;pipeline load;0.019109010696411133;0;0;0;6091;0;0;0;0
1705184454.6516736;inference;12.073587656021118;730739;752839;765234;793332;852425;819036;803438;708987
1705184472.9103868;tokenizer;0.2476634979248047;15293;10591;15845;16807;18147;11437;16293;10650
1705184473.1580503;model load;17.54197931289673;967842;1000574;996454;1043025;1120722;1062963;1004572;991780
1705184490.7000296;pipeline load;0.018162012100219727;5588;0;0;0;0;6267;0;0
1705184490.7181916;inference;12.224877834320068;735750;766125;770214;804449;864778;824077;816800;720734
1705184509.1695886;tokenizer;0.20731425285339355;10194;10602;10558;11227;12097;11441;10868;10637
1705184509.3769028;model load;12.696919918060303;704406;717762;717474;750343;805712;762434;719167;703440
1705184522.0738227;pipeline load;0.01886606216430664;0;0;0;0;0;6320;0;0
1705184522.0926888;inference;14.693403959274292;876944;911684;914589;957617;1030243;981426;965606;863649
1705184542.6865678;tokenizer;0.17640948295593262;5097;10628;10590;11238;12091;5725;10856;10635
1705184542.8629773;model load;15.32027292251587;850012;868287;869377;909745;976385;930562;873048;856257
1705184558.1832502;pipeline load;0.020018815994262695;0;5768;5804;0;0;0;6010;0
1705184558.203269;inference;12.210341930389404;735519;759768;763990;806135;865751;824263;808621;720735
1705184576.8698738;tokenizer;0.23511886596679688;10186;15912;15814;16827;12111;11437;16257;10638
1705184577.1049926;model load;12.97118854522705;715404;735087;735116;768002;824222;778750;734451;719303
1705184590.0761812;pipeline load;0.0178220272064209;0;0;0;0;6577;0;0;0
1705184590.0940032;inference;12.45243239402771;752676;776729;782794;817217;871615;843864;827249;732806
1705184608.8691106;tokenizer;0.17028427124023438;10187;5314;5292;5617;12093;11438;5425;10637
1705184609.0393949;model load;19.766830921173096;1095452;1126686;1128679;1182940;1272167;1201880;1140425;1116994
1705184628.8062258;pipeline load;0.019399642944335938;0;0;0;0;0;0;0;5909
1705184628.8256254;inference;12.282523393630981;741597;764678;769454;804015;865800;837453;815217;720969
1705184647.8227386;tokenizer;0.25016069412231445;10179;15897;15844;11243;12083;17180;10806;10638
1705184648.0728993;model load;14.914732217788696;827137;844522;845592;889352;948898;899914;854294;832652
1705184662.9876316;pipeline load;0.019006013870239258;0;0;0;0;6630;0;0;5913
1705184663.0066376;inference;12.135606288909912;736256;759435;764931;799115;852753;825139;809271;709174
1705184681.9339347;tokenizer;0.2062056064605713;10183;10618;15848;11231;12063;11440;10873;10662
1705184682.1401403;model load;12.675830364227295;704087;717581;717481;750036;805146;761670;718683;703293
1705184694.8159707;pipeline load;0.017361879348754883;0;5768;0;0;0;0;0;0
1705184694.8333325;inference;12.101210355758667;729678;755310;758175;800422;858676;819624;810332;709003
1705184713.1310341;tokenizer;0.3413853645324707;15281;15902;15879;16830;18119;17157;21766;15972
1705184713.4724195;model load;15.026859760284424;832905;850221;857021;889901;961443;911822;854472;844034
1705184728.4992793;pipeline load;0.019279003143310547;0;5758;0;6098;0;0;0;0
1705184728.5185583;inference;12.090566158294678;730347;753027;759312;792457;851598;817296;810254;709138
1705184746.5252664;tokenizer;0.21810221672058105;10185;10657;10583;11259;12081;11444;16318;10653
1705184746.7433686;model load;18.001333951950073;994783;1023434;1025225;1073551;1153439;1094734;1035064;1016288
1705184764.7447026;pipeline load;0.01768326759338379;0;0;0;0;6579;0;0;5911
1705184764.7623858;inference;12.215948104858398;740567;764516;770480;796983;858374;831732;808053;714865
1705184783.8900049;tokenizer;0.28890132904052734;15273;15908;15878;16792;18119;11445;16279;15958
1705184784.1789062;model load;13.072338342666626;721216;740178;740425;773344;829504;785537;741368;725885
1705184797.2512445;pipeline load;0.019510507583618164;0;0;0;0;0;6300;0;0
1705184797.270755;inference;12.16372036933899;735563;759641;765585;798657;858406;823109;809826;714820
1705208112.0878751;tokenizer;0.30470943450927734;15264;15898;15807;16784;18146;17096;16211;15957
1705208112.3925846;model load;21.920228958129883;1208343;1245598;1245805;1312746;1407041;1335431;1258495;1240457
1705208134.3128135;pipeline load;0.017586708068847656;0;0;0;0;0;0;0;5884
1705208134.3304002;inference;12.703589677810669;763271;787575;798378;828367;889869;861820;842080;741632
1705208157.7839193;tokenizer;0.2630939483642578;15272;15893;10523;11203;18145;17093;16293;10655
1705208158.0470133;model load;12.904405355453491;705741;727155;730725;766046;816699;771112;725719;717827
1705208170.9514186;pipeline load;0.017743349075317383;5579;0;0;0;0;6275;0;0
1705208170.969162;inference;12.185682773590088;735058;763983;762413;796410;864599;824209;812245;712538
1705208193.1708431;tokenizer;0.2252352237701416;15270;10601;15801;11200;12114;17072;10797;10642
1705208193.3960783;model load;21.373905897140503;1175582;1217613;1213072;1278385;1375976;1298957;1230497;1207152
1705208214.7699842;pipeline load;0.01783895492553711;0;0;0;0;0;0;0;5918
1705208214.7878232;inference;12.347237825393677;747530;770088;773444;808718;870597;836225;818526;723818
1705208237.3593237;tokenizer;0.23160934448242188;10180;10599;10533;16788;12120;11389;10792;10636
1705208237.590933;model load;13.206434965133667;728056;743726;747509;777280;834270;794149;741640;733885
1705208250.797368;pipeline load;0.017481565475463867;0;0;0;0;0;0;0;0
1705208250.8148496;inference;12.490161180496216;751557;782095;779821;815608;883213;841740;829580;729885
1705208272.8571863;tokenizer;0.2028050422668457;10190;10611;10521;11189;12101;11387;10800;10654
1705208273.0599914;model load;12.654193639755249;696039;716806;714418;748904;798222;759508;715087;702165
1705208285.714185;pipeline load;0.017325639724731445;0;0;0;0;6575;0;0;0
1705208285.7315106;inference;12.239426851272583;741529;758999;768037;803058;856890;830717;813141;717685
1705208306.4954195;tokenizer;0.24083328247070312;10190;15938;10531;11181;18132;11382;16221;10641
1705208306.7362528;model load;15.477901935577393;851892;878060;876676;919096;988318;934538;880416;865098
1705208322.2141547;pipeline load;0.01741194725036621;0;0;0;0;0;0;0;0
1705208322.2315667;inference;12.322291135787964;746496;763657;774145;809486;863581;835171;811225;724043
1705208344.2612424;tokenizer;0.2669510841369629;15286;10610;15802;16806;12090;17076;16261;10628
1705208344.5281935;model load;13.327927589416504;734736;756072;747808;790270;847770;801179;748954;740463
1705208357.856121;pipeline load;0.02203679084777832;0;0;5795;0;0;0;0;0
1705208357.8781579;inference;12.199722528457642;733825;766017;764308;799784;862556;822073;810942;711715
1705208379.2791011;tokenizer;0.26977038383483887;15267;15902;10531;11204;18156;11382;16214;15952
1705208379.5488715;model load;21.717140913009644;1197945;1235316;1234984;1296165;1395015;1329148;1247998;1229803
1705208401.2660124;pipeline load;0.019461870193481445;0;0;5788;0;0;0;0;0
1705208401.2854743;inference;12.239516258239746;741009;764692;762192;803459;864802;829590;812059;718097
1705208423.4538379;tokenizer;0.19690155982971191;10186;10627;10520;11203;12104;11398;10832;10633
1705208423.6507394;model load;13.197898864746094;728916;744812;742929;779011;842795;795893;744281;735150
1705208436.8486383;pipeline load;0.027329206466674805;0;5761;5820;0;0;0;0;0
1705208436.8759675;inference;12.196153402328491;734949;758254;763004;804217;857072;822731;812725;711694
1705208458.529331;tokenizer;0.2116856575012207;10185;10598;10522;11190;12102;17077;10809;10644
1705208458.7410166;model load;15.779131889343262;868145;893761;891721;935905;1005311;951506;897669;881544
1705208474.5201485;pipeline load;0.02006697654724121;0;0;0;0;0;0;0;0
1705208474.5402155;inference;12.181698560714722;741311;758250;761890;797594;864668;822562;805280;711443
1705208496.028526;tokenizer;0.1794440746307373;10183;10610;10527;11205;12091;11400;5400;5315
1705208496.2079701;model load;13.379162311553955;734696;756192;753835;790076;849154;801436;754043;740489
1705208509.5871325;pipeline load;0.017374753952026367;0;0;0;0;0;0;5935;5880
1705208509.6045072;inference;12.120474815368652;736149;757344;761667;796926;857296;822683;800222;705968
1705208530.5889378;tokenizer;0.3384690284729004;15285;15912;15782;16800;18144;22783;21631;21297
1705208530.9274068;model load;15.170859336853027;835918;860498;859464;901056;968981;910892;863508;849330
1705208546.0982661;pipeline load;0.018332481384277344;0;0;0;6095;0;6303;0;0
1705208546.1165986;inference;12.182670831680298;734102;757731;769063;798814;856591;824330;806092;711768
1705208567.192173;tokenizer;0.33450794219970703;15271;15911;15786;22403;18145;22775;21611;21275
1705208567.526681;model load;18.8241286277771;1041469;1067492;1073102;1120244;1211170;1142507;1078192;1060328
1705208586.3508096;pipeline load;0.0324854850769043;0;5764;0;0;0;0;0;0
1705208586.383295;inference;12.165181875228882;734730;757732;762638;797438;857110;823163;806279;711924
1705208607.6803057;tokenizer;0.2739295959472656;10187;10612;15835;16811;18185;17085;16221;15963
1705208607.9542353;model load;15.435540437698364;851799;877032;870326;912972;987637;927774;874781;859282
1705208623.3897758;pipeline load;0.019520044326782227;0;0;0;0;0;0;0;5877
1705208623.4092958;inference;12.093540668487549;735982;751996;762549;797790;849663;822425;806720;705969
1705208644.5161517;tokenizer;0.2975194454193115;15268;15908;15798;16786;18133;17108;16260;15962
1705208644.813671;model load;12.914660453796387;712656;733390;731807;766794;817598;777966;732674;713443
1705208657.7283316;pipeline load;0.021462440490722656;0;0;0;0;0;0;0;0
1705208657.749794;inference;12.143756628036499;734502;758450;762594;797920;857509;823634;807274;711810
1705208679.2014592;tokenizer;0.23732447624206543;15279;10611;15828;16788;12119;17084;16215;10640
1705208679.4387836;model load;15.61847972869873;856661;887824;880903;924163;993500;939545;886716;870028
1705208695.0572634;pipeline load;0.019942760467529297;0;0;0;0;0;0;0;0
1705208695.0772061;inference;12.218584060668945;739985;763881;768962;803028;863632;829119;815097;718232
1705208716.0877662;tokenizer;0.33064866065979004;20366;15897;21090;16804;24197;22778;16227;21291
1705208716.4184148;model load;13.32798457145691;727866;755215;747518;788832;841709;794783;753938;734669
1705208729.7463994;pipeline load;0.0199892520904541;0;0;0;0;0;0;0;0
1705208729.7663887;inference;12.318199396133423;745974;768723;775396;807891;869465;834980;817056;723643
1705208750.4679406;tokenizer;0.26956629753112793;15277;15913;15801;16854;18157;17087;16256;15962
1705208750.7375069;model load;15.166009664535522;834682;855002;858718;901377;968450;916287;857715;848660
1705208765.9035165;pipeline load;0.019242286682128906;0;5765;0;0;0;0;5951;0
1705208765.9227588;inference;12.123311519622803;734581;752051;762474;790662;850344;824068;799737;712525
1705208786.2343965;tokenizer;0.5089893341064453;25452;26518;26323;27968;30291;28472;27065;26589
1705208786.7433858;model load;18.68839740753174;1029319;1061884;1061408;1113722;1198390;1136003;1070253;1052911
1705208805.4317832;pipeline load;0.021694421768188477;5576;0;0;0;0;0;0;0
1705208805.4534776;inference;12.088871240615845;729559;752213;762258;790786;851355;817145;800077;706599
1705208827.7620873;tokenizer;0.368241548538208;15292;15925;21054;16810;18183;22791;16215;21278
1705208828.130329;model load;16.08824133872986;884180;911586;910573;954791;1026424;971915;914121;898657
1705208844.2185702;pipeline load;0.02727222442626953;5598;5776;0;6103;6588;0;0;0
1705208844.2458425;inference;12.283709049224854;742276;765137;769130;804122;863584;829009;816995;718215
1705208866.6068003;tokenizer;0.23827815055847168;10179;10599;10539;11208;12094;17094;10798;15905
1705208866.8450785;model load;12.8157479763031;707256;727894;720622;760727;817761;766035;726392;707557
1705208879.6608264;pipeline load;0.019627094268798828;0;0;5789;0;0;0;0;0
1705208879.6804535;inference;12.227604866027832;740074;764469;762940;804979;864263;829402;805324;717501
1705208901.6690612;tokenizer;0.285245418548584;15268;10605;15774;16778;12089;17067;10830;15971
1705208901.9543066;model load;15.54609727859497;851475;882420;881187;917994;992290;939470;884804;864782
1705208917.500404;pipeline load;0.01802515983581543;5575;0;0;0;0;0;0;5883
1705208917.518429;inference;12.54383897781372;751653;780947;786730;821756;882678;848319;829226;729394
1705208939.312147;tokenizer;0.27477478981018066;15286;15898;10532;16808;18227;11396;16213;16005
1705208939.5869217;model load;12.881268501281738;707007;727934;725748;760556;817616;770998;725668;714222
1705208952.4681902;pipeline load;0.021216869354248047;0;0;5828;0;0;6281;0;0
1705208952.489407;inference;12.53180480003357;756817;781824;779545;823279;882819;841902;830672;735347
1705208973.1223583;tokenizer;0.24524140357971191;10183;15897;10520;16787;18155;11399;16200;10696
1705208973.3675997;model load;18.2880699634552;1009258;1040146;1039834;1090839;1172945;1111759;1047507;1033470
1705208991.6556697;pipeline load;0.020443439483642578;0;0;0;0;0;0;0;0
1705208991.6761131;inference;12.337425231933594;745750;770082;773929;810632;871309;835459;817836;723600
1705209012.8890452;tokenizer;0.23642754554748535;15276;10604;15799;11192;12101;11393;10815;16041
1705209013.1254728;model load;15.196632862091064;835841;860453;858702;900773;967025;915165;861520;849661
1705209028.3221056;pipeline load;0.020074844360351562;0;5762;0;0;6582;0;5944;0
1705209028.3421805;inference;12.314964771270752;746448;766158;775558;811763;862253;834670;812107;723548
1705209049.570702;tokenizer;0.28947925567626953;15286;15906;15809;11196;18163;17080;16220;16008
1705209049.8601813;model load;14.943539381027222;824224;843479;847452;888860;948644;903151;844813;838521
1705209064.8037207;pipeline load;0.018088579177856445;0;0;0;0;0;0;5936;0
1705209064.8218093;inference;12.313477993011475;741402;770485;774527;810743;869607;835588;809846;717320
