timestamp;tag;duration;nvidia_gpu_0;nvidia_gpu_1;nvidia_gpu_2;nvidia_gpu_3
1705272453.7631724;tokenizer;0.1510484218597412;10902;5319;10591;10400
1705272453.9142208;model load;24.4926540851593;1445715;1417258;1399776;1372278
1705272478.406875;pipeline load;0.012421607971191406;0;0;0;5789
1705272478.4192965;inference;9.799216508865356;636845;620875;608948;622393
1705272493.3160331;tokenizer;0.2536323070526123;10909;15936;10569;10396
1705272493.5696654;model load;6.032986640930176;352981;341234;334143;325212
1705272499.602652;pipeline load;0.008986711502075195;0;0;0;0
1705272499.6116388;inference;8.96175217628479;596564;568159;568895;583163
1705272514.101266;tokenizer;0.16333699226379395;5449;10628;10586;10410
1705272514.264603;model load;6.0247087478637695;352281;341650;334779;325862
1705272520.2893116;pipeline load;0.010243654251098633;0;0;0;0
1705272520.2995553;inference;9.135270357131958;603235;581124;573545;587948
1705272534.741863;tokenizer;0.18693995475769043;10887;10628;10568;10410
1705272534.928803;model load;25.411046028137207;1499177;1469269;1445368;1422868
1705272560.339849;pipeline load;0.008723735809326172;0;0;0;5736
1705272560.3485727;inference;10.031723976135254;648555;631917;626135;633224
1705272576.8245826;tokenizer;0.269927978515625;16368;15955;15875;15646
1705272577.0945106;model load;6.095824956893921;358509;341797;340352;325742
1705272583.1903355;pipeline load;0.010200023651123047;0;0;0;5726
1705272583.2005355;inference;9.076739072799683;596607;580127;569432;582937
1705272598.483341;tokenizer;0.2134261131286621;10911;15993;10599;10390
1705272598.696767;model load;26.329530000686646;1553849;1517744;1504191;1477667
1705272625.026297;pipeline load;0.010286092758178711;0;5858;0;0
1705272625.0365832;inference;9.915172338485718;650174;620740;614125;627687
1705272641.1885648;tokenizer;0.22670936584472656;10901;10645;10596;10416
1705272641.4152741;model load;6.15419864654541;358285;352906;340562;336905
1705272647.5694728;pipeline load;0.008955955505371094;0;0;0;0
1705272647.5784287;inference;9.631504535675049;631854;609119;603113;609488
1705272663.5507672;tokenizer;0.19546103477478027;10888;10646;10582;10409
1705272663.7462282;model load;6.138931512832642;358370;347727;340687;331345
1705272669.8851597;pipeline load;0.008838891983032227;0;0;0;5725
1705272669.8939986;inference;8.960791110992432;589692;568056;562177;576191
1705272684.7030768;tokenizer;0.17629408836364746;5451;10645;10572;10410
1705272684.879371;model load;25.795633792877197;1524189;1487388;1474475;1444390
1705272710.6750047;pipeline load;0.015102148056030273;0;5841;0;0
1705272710.6901069;inference;9.768313646316528;636619;614124;608455;621501
1705272726.434607;tokenizer;0.29044437408447266;10902;15940;15855;15586
1705272726.7250514;model load;6.371569871902466;374286;357421;356035;341201
1705272733.0966213;pipeline load;0.00976872444152832;0;5863;0;0
1705272733.10639;inference;9.831175088882446;643731;614041;614429;626718
1705272748.769635;tokenizer;0.20089054107666016;10895;10620;10574;10418
1705272748.9705255;model load;22.765745162963867;1337810;1315896;1293844;1271195
1705272771.7362707;pipeline load;0.008788585662841797;0;0;0;5711
1705272771.7450593;inference;9.904792547225952;649096;626297;620715;627075
1705272787.3209257;tokenizer;0.30623888969421387;16337;15937;15853;15592
1705272787.6271646;model load;6.107226133346558;357741;346936;339960;330569
1705272793.7343907;pipeline load;0.008727788925170898;0;0;0;0
1705272793.7431185;inference;9.000897884368896;595797;567901;568017;581636
1705272808.3678775;tokenizer;0.2290172576904297;10902;15965;10574;10398
1705272808.5968947;model load;7.7653968334198;452733;439625;431946;420973
1705272816.3622916;pipeline load;0.009005546569824219;0;0;0;0
1705272816.3712971;inference;9.682841062545776;637745;608468;602757;621602
1705272831.111515;tokenizer;0.19691753387451172;10889;10620;10563;10392
1705272831.3084326;model load;6.590446710586548;379419;367753;360645;351017
1705272837.8988793;pipeline load;0.01030874252319336;0;0;0;0
1705272837.909188;inference;9.828843593597412;643363;620101;614001;627374
1705272853.0998695;tokenizer;0.2893710136413574;10898;15928;15853;15578
1705272853.3892405;model load;22.39779496192932;1319573;1293117;1276326;1253419
1705272875.7870355;pipeline load;0.009523868560791016;0;0;0;0
1705272875.7965593;inference;9.890432119369507;649042;625954;620221;633199
1705272891.329005;tokenizer;0.15911579132080078;10884;5326;5280;5206
1705272891.4881208;model load;7.329109191894531;424350;417769;409946;400013
1705272898.81723;pipeline load;0.008790016174316406;5957;0;0;0
1705272898.82602;inference;9.75836443901062;638084;613831;608114;621382
1705272914.1604745;tokenizer;0.2668755054473877;16336;15946;10567;10400
1705272914.42735;model load;21.666203022003174;1272564;1246167;1235552;1212890
1705272936.093553;pipeline load;0.009068727493286133;0;0;0;0
1705272936.1026218;inference;9.73532223701477;636708;613717;608235;621649
1705272951.4659035;tokenizer;0.15490293502807617;10887;10627;5284;5196
1705272951.6208065;model load;7.193773984909058;417998;406284;404402;394122
1705272958.8145804;pipeline load;0.010532617568969727;5944;0;0;0
1705272958.825113;inference;9.719743013381958;630272;614589;608548;621580
