timestamp;tag;duration;nvidia_gpu_0;nvidia_gpu_1;nvidia_gpu_2;nvidia_gpu_3
1705185165.2150524;inference;10.143322944641113;768111;742414;706590;716873
1705185182.377672;tokenizer;0.26622891426086426;12106;17170;10821;16031
1705185182.6439009;model load;12.872687339782715;836331;794526;745720;734706
1705185195.5165882;pipeline load;0.008805274963378906;6612;0;0;0
1705185195.5253935;inference;9.961928129196167;754829;730075;691603;706780
1705185212.0580988;tokenizer;0.18059444427490234;12112;11434;5423;10717
1705185212.2386932;model load;13.06132984161377;848109;805456;755805;746203
1705185225.300023;pipeline load;0.009387016296386719;0;0;0;0
1705185225.30941;inference;10.073982954025269;761330;736173;703684;712634
1705185241.2098517;tokenizer;0.1851515769958496;12103;11439;5404;10689
1705185241.3950033;model load;16.564691305160522;1075504;1028933;966760;955070
1705185257.9596946;pipeline load;0.008874177932739258;6585;0;0;0
1705185257.9685688;inference;10.268889427185059;774819;749040;717155;724552
1705185275.3720877;tokenizer;0.1992647647857666;12142;11441;10854;10693
1705185275.5713525;model load;16.93860173225403;1105642;1045656;987823;971183
1705185292.5099542;pipeline load;0.008810281753540039;0;6290;0;0
1705185292.5187645;inference;10.6519033908844;800771;767319;732983;747412
1705185309.4213307;tokenizer;0.2839701175689697;18121;11433;16257;16062
1705185309.7053008;model load;16.749099016189575;1094645;1041385;978786;967153
1705185326.4543998;pipeline load;0.010723352432250977;0;0;0;0
1705185326.4651232;inference;10.560697555541992;794103;767870;727746;741192
1705185343.6502593;tokenizer;0.1811833381652832;12119;11443;5416;10689
1705185343.8314426;model load;16.594072818756104;1081247;1029153;967029;956300
1705185360.4255154;pipeline load;0.008929967880249023;0;0;0;0
1705185360.4344454;inference;10.279743671417236;781486;748004;716128;724237
1705185376.522413;tokenizer;0.2683250904083252;18145;17167;10843;16038
1705185376.790738;model load;16.738473176956177;1094121;1034907;979889;961516
1705185393.5292113;pipeline load;0.008936405181884766;0;0;0;0
1705185393.5381477;inference;10.471233367919922;787477;761627;720888;735981
1705185410.1649718;tokenizer;0.21750521659851074;12113;11440;10813;16032
1705185410.382477;model load;17.116948127746582;1113938;1060046;1001311;984287
1705185427.4994252;pipeline load;0.016473770141601562;0;0;0;0
1705185427.515899;inference;10.55447769165039;791531;767417;729954;742641
1705185444.1924;tokenizer;0.24037837982177734;18146;11439;10849;10696
1705185444.4327784;model load;16.61985445022583;1080548;1034856;966532;961664
1705185461.0526328;pipeline load;0.010242938995361328;0;0;0;0
1705185461.0628757;inference;10.273411750793457;782264;748880;716554;725210
1705185477.320943;tokenizer;0.163421630859375;12139;5720;10792;10689
1705185477.4843647;model load;16.59770393371582;1082126;1029287;968168;956912
1705185494.0820687;pipeline load;0.009781599044799805;0;6374;0;0
1705185494.0918503;inference;10.119983434677124;760682;735432;704659;717994
1705185510.2359202;tokenizer;0.22848916053771973;18150;11455;16197;10681
1705185510.4644094;model load;11.58951997756958;752249;720632;670704;660672
1705185522.0539293;pipeline load;0.009436845779418945;0;0;0;5930
1705185522.0633662;inference;10.089146614074707;768931;735490;698010;712247
1705185537.5213337;tokenizer;0.17637372016906738;12112;5717;10828;10684
1705185537.6977074;model load;9.753790855407715;633391;599396;562010;552762
1705185547.4514983;pipeline load;0.008775711059570312;0;6316;0;0
1705185547.460274;inference;10.301621913909912;773787;749175;708742;731717
1705185562.9247854;tokenizer;0.15805983543395996;6044;11437;5442;10688
1705185563.0828452;model load;17.34073567390442;1133984;1078918;1014304;995812
1705185580.423581;pipeline load;0.016551971435546875;0;0;0;0
1705185580.4401329;inference;10.395012140274048;781601;754709;715090;736444
1705185596.1493292;tokenizer;0.1539933681488037;12100;11435;10883;5335
1705185596.3033226;model load;16.48920965194702;1075803;1022908;961564;949563
1705185612.7925322;pipeline load;0.00898289680480957;0;0;0;0
1705185612.801515;inference;10.254863262176514;775055;748369;709470;723520
1705185628.7299876;tokenizer;0.1587846279144287;12099;11451;10893;5345
1705185628.8887722;model load;14.096744060516357;917420;872418;818941;814006
1705185642.9855163;pipeline load;0.008745193481445312;0;0;0;0
1705185642.9942615;inference;10.238177299499512;774698;748878;709178;725125
