1712760308.7841406,start-inference-16-1,3.1635000705718994,242691,240065,253516,16,33,1,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,49,32,argonne-swing,4,40960.0,29355.6875,40960.0,31873.6875,40960.0,32123.6875
1712760311.963782,start-inference-16-2,3.181676149368286,243453,242018,252405,16,33,2,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,49,32,argonne-swing,4,40960.0,29355.6875,40960.0,31873.6875,40960.0,32123.6875
1712760315.176798,start-inference-16-3,3.3268699645996094,249559,253267,255689,16,33,3,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,49,32,argonne-swing,5,40960.0,29355.6875,40960.0,31873.6875,40960.0,32123.6875
1712760318.5188303,start-inference-16-4,3.1824190616607666,243464,239850,253895,16,33,4,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,49,32,argonne-swing,5,40960.0,29353.6875,40960.0,31873.6875,40960.0,32123.6875
1712760321.7162926,start-inference-16-5,3.169659376144409,236790,242735,244286,16,33,5,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,49,32,argonne-swing,5,40960.0,29355.6875,40960.0,31873.6875,40960.0,32123.6875
1712760324.9012818,start-inference-16-6,3.2170565128326416,243343,248162,252609,16,33,6,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,49,32,argonne-swing,5,40960.0,29355.6875,40960.0,31873.6875,40960.0,32123.6875
1712760328.1352994,start-inference-32-0,6.380319833755493,481670,497929,497693,32,33,0,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,65,32,argonne-swing,5,40960.0,29355.6875,40960.0,31875.6875,40960.0,32125.6875
1712760334.5317922,start-inference-32-1,6.401116609573364,488457,498919,506465,32,33,1,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,65,32,argonne-swing,5,40960.0,29355.6875,40960.0,31875.6875,40960.0,32125.6875
1712760340.9635065,start-inference-32-2,6.37614369392395,487000,491183,508097,32,33,2,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,65,32,argonne-swing,5,40960.0,29357.6875,40960.0,31875.6875,40960.0,32125.6875
1712760347.355714,start-inference-32-3,6.5351879596710205,493177,496603,513355,32,33,3,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,65,32,argonne-swing,15,40960.0,29355.6875,40960.0,31875.6875,40960.0,32125.6875
1712760353.909306,start-inference-32-4,6.369783163070679,480756,493942,500624,32,33,4,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,65,32,argonne-swing,15,40960.0,29355.6875,40960.0,31875.6875,40960.0,32125.6875
1712760360.2964492,start-inference-32-5,6.365550518035889,488042,492281,501324,32,33,5,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,65,32,argonne-swing,15,40960.0,29355.6875,40960.0,31875.6875,40960.0,32125.6875
1712760366.6913464,start-inference-32-6,6.3655846118927,481497,495063,502466,32,33,6,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,65,32,argonne-swing,15,40960.0,29355.6875,40960.0,31875.6875,40960.0,32125.6875
1712760373.0750382,start-inference-64-0,13.12411117553711,999165,1023819,1028338,64,33,0,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,97,32,argonne-swing,15,40960.0,29357.6875,40960.0,31879.6875,40960.0,32149.6875
1712760386.2164657,start-inference-64-1,12.870286226272583,979577,1008674,1027460,64,33,1,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,97,32,argonne-swing,15,40960.0,29357.6875,40960.0,31879.6875,40960.0,32149.6875
1712760399.1057615,start-inference-64-2,12.855097770690918,979296,1004870,1024758,64,33,2,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,97,32,argonne-swing,15,40960.0,29357.6875,40960.0,31879.6875,40960.0,32149.6875
1712760411.977898,start-inference-64-3,13.034308195114136,993598,1020007,1038415,64,33,3,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,97,32,argonne-swing,15,40960.0,29357.6875,40960.0,31879.6875,40960.0,32149.6875
1712760425.033146,start-inference-64-4,12.856681108474731,979662,1005283,1025953,64,33,4,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,97,32,argonne-swing,15,40960.0,29357.6875,40960.0,31879.6875,40960.0,32149.6875
1712760437.9139051,start-inference-64-5,13.04432463645935,989073,1015578,1040206,64,33,5,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,97,32,argonne-swing,15,40960.0,29357.6875,40960.0,31879.6875,40960.0,32149.6875
1712760450.9751618,start-inference-64-6,12.84910273551941,980914,995933,1025037,64,33,6,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,97,32,argonne-swing,15,40960.0,29357.6875,40960.0,31879.6875,40960.0,32149.6875
1712760463.842708,start-inference-128-0,26.095497131347656,2004133,2048745,2084532,128,33,0,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,161,32,argonne-swing,15,40960.0,29439.6875,40960.0,31879.6875,40960.0,32149.6875
1712760489.960365,start-inference-128-1,25.967317581176758,2005417,2052984,2083257,128,33,1,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,161,32,argonne-swing,12,40960.0,29439.6875,40960.0,31879.6875,40960.0,32149.6875
1712760515.9497457,start-inference-128-2,25.784113883972168,1986392,2025782,2061259,128,33,2,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,161,32,argonne-swing,12,40960.0,29439.6875,40960.0,31879.6875,40960.0,32149.6875
1712760541.7521043,start-inference-128-3,25.97317147254944,2000980,2056387,2090086,128,33,3,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,161,32,argonne-swing,12,40960.0,29439.6875,40960.0,31879.6875,40960.0,32149.6875
1712760567.7457242,start-inference-128-4,25.952861547470093,1992860,2050391,2086843,128,33,4,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,161,32,argonne-swing,12,40960.0,29439.6875,40960.0,31879.6875,40960.0,32149.6875
1712760593.7283778,start-inference-128-5,25.95074963569641,2002639,2040240,2079015,128,33,5,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,161,32,argonne-swing,12,40960.0,29439.6875,40960.0,31879.6875,40960.0,32149.6875
1712760619.697957,start-inference-128-6,25.763859510421753,1987200,2033610,2092843,128,33,6,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,161,32,argonne-swing,12,40960.0,29439.6875,40960.0,31881.6875,40960.0,32149.6875
1712760645.489149,start-inference-256-0,53.05613970756531,4165703,4298778,4362246,256,33,0,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,289,32,argonne-swing,5,40960.0,29903.6875,40960.0,31881.6875,40960.0,32381.6875
1712760698.5739534,start-inference-256-1,53.011086225509644,4176162,4275173,4368934,256,33,1,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,289,32,argonne-swing,5,40960.0,29903.6875,40960.0,31879.6875,40960.0,32381.6875
1712760751.6322002,start-inference-256-2,52.841960430145264,4167708,4279032,4342961,256,33,2,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,289,32,argonne-swing,5,40960.0,29903.6875,40960.0,31881.6875,40960.0,32381.6875
1712760804.5005703,start-inference-256-3,53.05509352684021,4182465,4291442,4361351,256,33,3,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,289,32,argonne-swing,5,40960.0,29903.6875,40960.0,31879.6875,40960.0,32381.6875
1712760857.5866458,start-inference-256-4,53.095733880996704,4177937,4297282,4378915,256,33,4,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,289,32,argonne-swing,4,40960.0,29903.6875,40960.0,31879.6875,40960.0,32381.6875
1712760910.7088115,start-inference-256-5,52.95591711997986,4165911,4295069,4356735,256,33,5,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,289,32,argonne-swing,4,40960.0,29903.6875,40960.0,31881.6875,40960.0,32381.6875
1712760963.6910112,start-inference-256-6,53.08961772918701,4171920,4303306,4380328,256,33,6,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,289,32,argonne-swing,8,40960.0,29903.6875,40960.0,31881.6875,40960.0,32381.6875
1712761016.807428,start-inference-512-0,115.93064522743225,9487046,9787053,9982465,512,33,0,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,545,32,argonne-swing,8,40960.0,31599.6875,40960.0,31919.6875,40960.0,33229.6875
1712761132.7948406,start-inference-512-1,115.93586325645447,9517718,9786138,10009939,512,33,1,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,545,32,argonne-swing,4,40960.0,31599.6875,40960.0,31939.6875,40960.0,33229.6875
1712761248.7737973,start-inference-512-2,115.53835988044739,9478406,9757379,9959870,512,33,2,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,545,32,argonne-swing,7,40960.0,31599.6875,40960.0,31919.6875,40960.0,33229.6875
1712761364.3519583,start-inference-512-3,115.63639545440674,9453771,9762488,9961819,512,33,3,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,545,32,argonne-swing,7,40960.0,31599.6875,40960.0,31919.6875,40960.0,33229.6875
1712761480.0295224,start-inference-512-4,116.50515627861023,9547322,9868537,10047500,512,33,4,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,545,32,argonne-swing,140,40960.0,31599.6875,40960.0,31939.6875,40960.0,33229.6875
1712761596.5745096,start-inference-512-5,116.20557188987732,9507254,9806503,9979938,512,33,5,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,545,32,argonne-swing,12,40960.0,31599.6875,40960.0,31919.6875,40960.0,33231.6875
1712761712.8202581,start-inference-512-6,115.55514764785767,9470632,9759366,9938153,512,33,6,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,545,32,argonne-swing,143,40960.0,31599.6875,40960.0,31919.6875,40960.0,33229.6875
1712761828.4343436,start-inference-1024-0,275.69624376296997,24122805,25653003,26623871,1024,33,0,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,143,40960.0,37799.6875,40960.0,31965.6875,40960.0,36329.6875
1712762104.2359712,start-inference-1024-1,274.67668533325195,24100298,25552434,26615930,1024,33,1,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,1,40960.0,37799.6875,40960.0,31967.6875,40960.0,36329.6875
1712762378.9807603,start-inference-1024-2,275.86347103118896,24198972,25683431,26625838,1024,33,2,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,1,40960.0,37799.6875,40960.0,31979.6875,40960.0,36329.6875
1712762654.9562023,start-inference-1024-3,278.02062249183655,24306328,25751696,26630120,1024,33,3,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,15,40960.0,37799.6875,40960.0,31977.6875,40960.0,36329.6875
1712762933.0655243,start-inference-1024-4,279.4099142551422,24324582,25764726,26813194,1024,33,4,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,143,40960.0,37799.6875,40960.0,31979.6875,40960.0,36329.6875
1712763212.5458813,start-inference-1024-5,279.66821122169495,24398019,25959057,26911012,1024,33,5,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,143,40960.0,37799.6875,40960.0,31967.6875,40960.0,36329.6875
1712763492.3008664,start-inference-1024-6,278.6640396118164,24304080,25793343,26852826,1024,33,6,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,143,40960.0,37799.6875,40960.0,31967.6875,40960.0,36329.6875
1712763771.0407627,start-inference-1024-7,276.26344323158264,24178228,25681317,26788866,1024,33,7,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,143,40960.0,37799.6875,40960.0,31965.6875,40960.0,36329.6875
1712764047.372805,start-inference-1024-8,274.8396270275116,24106648,25633582,26547440,1024,33,8,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,5,40960.0,37799.6875,40960.0,31979.6875,40960.0,36329.6875
1712764322.3146875,start-inference-1024-9,274.91577982902527,24131154,25726139,26705636,1024,33,9,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,5,40960.0,37799.6875,40960.0,31995.6875,40960.0,36329.6875
1712764597.2965133,start-inference-1024-10,275.31229877471924,24135818,25716179,26643461,1024,33,10,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,5,40960.0,37799.6875,40960.0,31977.6875,40960.0,36331.6875
1712764872.6927695,start-inference-1024-11,253.95067167282104,21915575,23166871,24016276,1024,33,11,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,987,32,argonne-swing,6,40960.0,36783.6875,40960.0,31979.6875,40960.0,35821.6875
1712765126.70817,start-inference-1024-12,275.3247826099396,24153362,25633750,26779280,1024,33,12,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,4,40960.0,37799.6875,40960.0,31979.6875,40960.0,36331.6875
1712765402.1182497,start-inference-1024-13,276.5242335796356,24252228,25720151,26783671,1024,33,13,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,5,40960.0,37799.6875,40960.0,31965.6875,40960.0,36329.6875
1712765678.7241292,start-inference-1024-14,276.7453031539917,24191743,25774902,26667131,1024,33,14,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1057,32,argonne-swing,5,40960.0,37799.6875,40960.0,31977.6875,40960.0,36329.6875
1712765955.5643425,start-inference-2048-0,664.179354429245,76904874,83456895,87063303,2048,33,0,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,6,40960.0,38945.6875,40960.0,32373.6875,40960.0,39941.6875
1712766619.8095868,start-inference-2048-1,667.6912662982941,77113181,83733041,86010486,2048,33,1,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,9,40960.0,38947.6875,40960.0,32385.6875,40960.0,39945.6875
1712767287.599023,start-inference-2048-2,596.7472615242004,67021314,73636628,74588480,2048,33,2,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1922,32,argonne-swing,10,40960.0,34517.6875,40960.0,32305.6875,40960.0,37727.6875
1712767884.3931947,start-inference-2048-3,666.94997215271,78057390,83571562,87145056,2048,33,3,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,10,40960.0,38947.6875,40960.0,32375.6875,40960.0,39941.6875
1712768551.396627,start-inference-2048-4,666.1964817047119,76618222,84663310,86303780,2048,33,4,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,141,40960.0,38947.6875,40960.0,32379.6875,40960.0,39941.6875
1712769217.6723228,start-inference-2048-5,666.5063760280609,76641217,83298616,86914396,2048,33,5,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,4,40960.0,38945.6875,40960.0,32381.6875,40960.0,39941.6875
1712769884.2423236,start-inference-2048-6,665.1072952747345,76726246,83384253,86017104,2048,33,6,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,4,40960.0,38945.6875,40960.0,32379.6875,40960.0,39941.6875
1712770549.4210255,start-inference-2048-7,666.2912373542786,76734887,84670940,86196825,2048,33,7,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,143,40960.0,38945.6875,40960.0,32387.6875,40960.0,39941.6875
1712771215.7683718,start-inference-2048-8,665.5035352706909,78054915,83590643,86154354,2048,33,8,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,143,40960.0,38945.6875,40960.0,32379.6875,40960.0,39941.6875
1712771881.351781,start-inference-2048-9,667.5101208686829,76600803,83910866,86025344,2048,33,9,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,11,40960.0,38945.6875,40960.0,32417.6875,40960.0,39945.6875
1712772548.9500883,start-inference-2048-10,667.1088304519653,76903317,83806760,86056682,2048,33,10,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,136,40960.0,38947.6875,40960.0,32831.6875,40960.0,39945.6875
1712773216.1375372,start-inference-2048-11,666.054545879364,76690041,83317875,87253453,2048,33,11,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,9,40960.0,38945.6875,40960.0,32379.6875,40960.0,39941.6875
1712773882.2825906,start-inference-2048-12,665.9984059333801,76715461,83338433,87340293,2048,33,12,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,10,40960.0,38947.6875,40960.0,32385.6875,40960.0,39941.6875
1712774548.3372536,start-inference-2048-13,622.5396420955658,70394471,77233746,78955785,2048,33,13,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,1982,32,argonne-swing,11,40960.0,35957.6875,40960.0,32317.6875,40960.0,38451.6875
1712775170.9644468,start-inference-2048-14,666.9668292999268,76939288,83725515,87211882,2048,33,14,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,2081,32,argonne-swing,140,40960.0,38947.6875,40960.0,32387.6875,40960.0,39945.6875
1712775838.0144167,start-inference-4096-0,1910.3979978561401,268034598,289282989,296564851,4096,33,0,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,4129,32,argonne-swing,5,40960.0,34331.6875,40960.0,34005.6875,40960.0,38019.6875
1712777748.4885383,start-inference-4096-1,1910.9522514343262,268690698,289940080,298346962,4096,33,1,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,4129,32,argonne-swing,143,40960.0,34331.6875,40960.0,34013.6875,40960.0,38019.6875
1712779659.511773,start-inference-4096-2,1913.5673322677612,268145150,289720050,297628216,4096,33,2,Mixtral-8x7B-v0.1,3,What are some effective strategies for managing st,4129,32,argonne-swing,15,40960.0,34333.6875,40960.0,34019.6875,40960.0,38019.6875
