timestamp;tag;duration;nvidia_gpu_0
1706226079.066379;inference-5;17.981197595596313;3488308
1706226097.0475767;inference-6;17.85476016998291;3503973
1706226114.9023368;inference-7;12.877746820449829;2486654
1706226127.7800837;inference-8;17.47598385810852;3417853
1706226145.2560675;inference-9;10.60433316230774;2049040
1706226167.1138704;tokenizer;0.32804107666015625;22096
1706226167.4419115;pipeline load;26.23376750946045;1563837
1706226193.675679;inference-0;17.38109517097473;3283669
1706226211.0567741;inference-1;9.004890203475952;1793800
1706226220.0616643;inference-2;16.939972639083862;3392740
1706226237.001637;inference-3;10.749886512756348;2101189
1706226247.7515235;inference-4;16.351113319396973;3211151
1706226264.1026368;inference-5;17.047285795211792;3344532
1706226281.1499226;inference-6;18.01029109954834;3561304
1706226299.1602137;inference-7;14.838289260864258;2903195
1706226313.998503;inference-8;17.487043380737305;3466328
1706226331.4855464;inference-9;30.404097318649292;6066779
